"ship","ship_name","is_variant","qdSize","fuelCapacitySCU","defaultQD","qd","qd_name","qd_fuelReq","maxRange_Gm","maxRange_km","isDefault"
"drak_caterpillar_pu_ai_civ","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Erebos_SCItem","Erebos","0.049588","173.43","173430000","False"
"drak_caterpillar_pu_ai_civ","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Echo_SCItem","Echo","0.049588","173.43","173430000","False"
"drak_caterpillar_pu_ai_civ","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Tyche_SCItem","Tyche","0.054096","158.98","158980000","False"
"drak_caterpillar_pu_ai_civ","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Metis_SCItem","Metis","0.059892","143.59","143590000","False"
"drak_caterpillar_pu_ai_civ","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_TARS_S03_Ranger_SCItem","Ranger","0.06118","140.57","140570000","False"
"drak_caterpillar_pu_ai_civ","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_TARS_S03_Wanderer_SCItem","Wanderer","0.0644","133.54","133540000","False"
"drak_caterpillar_pu_ai_civ","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_TARS_S03_Drifter_SCItem","Drifter","0.066332","129.65","129650000","False"
"drak_caterpillar_pu_ai_civ","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Fissure_SCItem","Fissure","0.070196","122.51","122510000","False"
"drak_caterpillar_pu_ai_civ","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Impulse_SCItem","Impulse","0.074704","115.12","115120000","False"
"drak_caterpillar_pu_ai_civ","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_WETK_S03_Pontes_SCItem","Pontes","0.12236","70.28","70280000","True"
"drak_caterpillar_pu_ai_civ","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_WETK_S03_Balandin_SCItem","Balandin","0.13524","63.59","63590000","False"
"drak_caterpillar_pu_ai_civ","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_WETK_S03_TS2_SCItem","TS-2","0.14168","60.7","60700000","False"
"drak_caterpillar_pu_ai_civ","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_S03_Template","","1","8.6","8600000","False"
"drak_caterpillar_pu_ai_civ_def","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_JUST_S03_Agni_SCItem","Agni","0.036064","238.46","238460000","False"
"drak_caterpillar_pu_ai_civ_def","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_JUST_S03_Kama_SCItem","Kama","0.03864","222.57","222570000","False"
"drak_caterpillar_pu_ai_civ_def","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_JUST_S03_Vesta_SCItem","Vesta","0.039928","215.39","215390000","False"
"drak_caterpillar_pu_ai_civ_def","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Echo_SCItem","Echo","0.049588","173.43","173430000","False"
"drak_caterpillar_pu_ai_civ_def","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Erebos_SCItem","Erebos","0.049588","173.43","173430000","False"
"drak_caterpillar_pu_ai_civ_def","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Tyche_SCItem","Tyche","0.054096","158.98","158980000","False"
"drak_caterpillar_pu_ai_civ_def","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Metis_SCItem","Metis","0.059892","143.59","143590000","False"
"drak_caterpillar_pu_ai_civ_def","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_TARS_S03_Ranger_SCItem","Ranger","0.06118","140.57","140570000","False"
"drak_caterpillar_pu_ai_civ_def","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_TARS_S03_Wanderer_SCItem","Wanderer","0.0644","133.54","133540000","False"
"drak_caterpillar_pu_ai_civ_def","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_TARS_S03_Drifter_SCItem","Drifter","0.066332","129.65","129650000","False"
"drak_caterpillar_pu_ai_civ_def","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Fissure_SCItem","Fissure","0.070196","122.51","122510000","False"
"drak_caterpillar_pu_ai_civ_def","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Impulse_SCItem","Impulse","0.074704","115.12","115120000","False"
"drak_caterpillar_pu_ai_civ_def","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_WETK_S03_Pontes_SCItem","Pontes","0.12236","70.28","70280000","True"
"drak_caterpillar_pu_ai_civ_def","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_WETK_S03_Balandin_SCItem","Balandin","0.13524","63.59","63590000","False"
"drak_caterpillar_pu_ai_civ_def","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_WETK_S03_TS2_SCItem","TS-2","0.14168","60.7","60700000","False"
"drak_caterpillar_pu_ai_civ_def","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_S03_Template","","1","8.6","8600000","False"
"drak_caterpillar_pu_ai_crim","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_JUST_S03_Agni_SCItem","Agni","0.036064","238.46","238460000","False"
"drak_caterpillar_pu_ai_crim","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_JUST_S03_Kama_SCItem","Kama","0.03864","222.57","222570000","False"
"drak_caterpillar_pu_ai_crim","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_JUST_S03_Vesta_SCItem","Vesta","0.039928","215.39","215390000","False"
"drak_caterpillar_pu_ai_crim","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Echo_SCItem","Echo","0.049588","173.43","173430000","False"
"drak_caterpillar_pu_ai_crim","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Erebos_SCItem","Erebos","0.049588","173.43","173430000","False"
"drak_caterpillar_pu_ai_crim","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Tyche_SCItem","Tyche","0.054096","158.98","158980000","False"
"drak_caterpillar_pu_ai_crim","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Metis_SCItem","Metis","0.059892","143.59","143590000","False"
"drak_caterpillar_pu_ai_crim","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_TARS_S03_Ranger_SCItem","Ranger","0.06118","140.57","140570000","False"
"drak_caterpillar_pu_ai_crim","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_TARS_S03_Wanderer_SCItem","Wanderer","0.0644","133.54","133540000","False"
"drak_caterpillar_pu_ai_crim","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_TARS_S03_Drifter_SCItem","Drifter","0.066332","129.65","129650000","False"
"drak_caterpillar_pu_ai_crim","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Fissure_SCItem","Fissure","0.070196","122.51","122510000","False"
"drak_caterpillar_pu_ai_crim","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Impulse_SCItem","Impulse","0.074704","115.12","115120000","False"
"drak_caterpillar_pu_ai_crim","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_WETK_S03_Pontes_SCItem","Pontes","0.12236","70.28","70280000","True"
"drak_caterpillar_pu_ai_crim","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_WETK_S03_Balandin_SCItem","Balandin","0.13524","63.59","63590000","False"
"drak_caterpillar_pu_ai_crim","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_WETK_S03_TS2_SCItem","TS-2","0.14168","60.7","60700000","False"
"drak_caterpillar_pu_ai_crim","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_S03_Template","","1","8.6","8600000","False"
"drak_caterpillar_pu_ai_nt","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_JUST_S03_Agni_SCItem","Agni","0.036064","238.46","238460000","False"
"drak_caterpillar_pu_ai_nt","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_JUST_S03_Kama_SCItem","Kama","0.03864","222.57","222570000","False"
"drak_caterpillar_pu_ai_nt","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_JUST_S03_Vesta_SCItem","Vesta","0.039928","215.39","215390000","False"
"drak_caterpillar_pu_ai_nt","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Erebos_SCItem","Erebos","0.049588","173.43","173430000","False"
"drak_caterpillar_pu_ai_nt","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Echo_SCItem","Echo","0.049588","173.43","173430000","False"
"drak_caterpillar_pu_ai_nt","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Tyche_SCItem","Tyche","0.054096","158.98","158980000","False"
"drak_caterpillar_pu_ai_nt","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Metis_SCItem","Metis","0.059892","143.59","143590000","False"
"drak_caterpillar_pu_ai_nt","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_TARS_S03_Ranger_SCItem","Ranger","0.06118","140.57","140570000","False"
"drak_caterpillar_pu_ai_nt","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_TARS_S03_Wanderer_SCItem","Wanderer","0.0644","133.54","133540000","False"
"drak_caterpillar_pu_ai_nt","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_TARS_S03_Drifter_SCItem","Drifter","0.066332","129.65","129650000","False"
"drak_caterpillar_pu_ai_nt","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Fissure_SCItem","Fissure","0.070196","122.51","122510000","False"
"drak_caterpillar_pu_ai_nt","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Impulse_SCItem","Impulse","0.074704","115.12","115120000","False"
"drak_caterpillar_pu_ai_nt","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_WETK_S03_Pontes_SCItem","Pontes","0.12236","70.28","70280000","True"
"drak_caterpillar_pu_ai_nt","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_WETK_S03_Balandin_SCItem","Balandin","0.13524","63.59","63590000","False"
"drak_caterpillar_pu_ai_nt","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_WETK_S03_TS2_SCItem","TS-2","0.14168","60.7","60700000","False"
"drak_caterpillar_pu_ai_nt","Drake Caterpillar","True","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_S03_Template","","1","8.6","8600000","False"
"drak_caterpillar_pu_hijacked","KRF Inmate Transport","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_JUST_S03_Agni_SCItem","Agni","0.036064","238.46","238460000","False"
"drak_caterpillar_pu_hijacked","KRF Inmate Transport","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_JUST_S03_Kama_SCItem","Kama","0.03864","222.57","222570000","False"
"drak_caterpillar_pu_hijacked","KRF Inmate Transport","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_JUST_S03_Vesta_SCItem","Vesta","0.039928","215.39","215390000","False"
"drak_caterpillar_pu_hijacked","KRF Inmate Transport","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Echo_SCItem","Echo","0.049588","173.43","173430000","False"
"drak_caterpillar_pu_hijacked","KRF Inmate Transport","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Erebos_SCItem","Erebos","0.049588","173.43","173430000","False"
"drak_caterpillar_pu_hijacked","KRF Inmate Transport","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Tyche_SCItem","Tyche","0.054096","158.98","158980000","False"
"drak_caterpillar_pu_hijacked","KRF Inmate Transport","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Metis_SCItem","Metis","0.059892","143.59","143590000","False"
"drak_caterpillar_pu_hijacked","KRF Inmate Transport","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_TARS_S03_Ranger_SCItem","Ranger","0.06118","140.57","140570000","False"
"drak_caterpillar_pu_hijacked","KRF Inmate Transport","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_TARS_S03_Wanderer_SCItem","Wanderer","0.0644","133.54","133540000","False"
"drak_caterpillar_pu_hijacked","KRF Inmate Transport","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_TARS_S03_Drifter_SCItem","Drifter","0.066332","129.65","129650000","False"
"drak_caterpillar_pu_hijacked","KRF Inmate Transport","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Fissure_SCItem","Fissure","0.070196","122.51","122510000","False"
"drak_caterpillar_pu_hijacked","KRF Inmate Transport","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Impulse_SCItem","Impulse","0.074704","115.12","115120000","False"
"drak_caterpillar_pu_hijacked","KRF Inmate Transport","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_WETK_S03_Pontes_SCItem","Pontes","0.12236","70.28","70280000","True"
"drak_caterpillar_pu_hijacked","KRF Inmate Transport","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_WETK_S03_Balandin_SCItem","Balandin","0.13524","63.59","63590000","False"
"drak_caterpillar_pu_hijacked","KRF Inmate Transport","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_WETK_S03_TS2_SCItem","TS-2","0.14168","60.7","60700000","False"
"drak_caterpillar_pu_hijacked","KRF Inmate Transport","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_S03_Template","","1","8.6","8600000","False"
"drak_caterpillar_shipshowdown","Drake Caterpillar 2949 Best In Show Edition","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_JUST_S03_Agni_SCItem","Agni","0.036064","238.46","238460000","False"
"drak_caterpillar_shipshowdown","Drake Caterpillar 2949 Best In Show Edition","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_JUST_S03_Kama_SCItem","Kama","0.03864","222.57","222570000","False"
"drak_caterpillar_shipshowdown","Drake Caterpillar 2949 Best In Show Edition","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_JUST_S03_Vesta_SCItem","Vesta","0.039928","215.39","215390000","False"
"drak_caterpillar_shipshowdown","Drake Caterpillar 2949 Best In Show Edition","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Echo_SCItem","Echo","0.049588","173.43","173430000","False"
"drak_caterpillar_shipshowdown","Drake Caterpillar 2949 Best In Show Edition","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Erebos_SCItem","Erebos","0.049588","173.43","173430000","False"
"drak_caterpillar_shipshowdown","Drake Caterpillar 2949 Best In Show Edition","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Tyche_SCItem","Tyche","0.054096","158.98","158980000","False"
"drak_caterpillar_shipshowdown","Drake Caterpillar 2949 Best In Show Edition","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Metis_SCItem","Metis","0.059892","143.59","143590000","False"
"drak_caterpillar_shipshowdown","Drake Caterpillar 2949 Best In Show Edition","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_TARS_S03_Ranger_SCItem","Ranger","0.06118","140.57","140570000","False"
"drak_caterpillar_shipshowdown","Drake Caterpillar 2949 Best In Show Edition","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_TARS_S03_Wanderer_SCItem","Wanderer","0.0644","133.54","133540000","False"
"drak_caterpillar_shipshowdown","Drake Caterpillar 2949 Best In Show Edition","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_TARS_S03_Drifter_SCItem","Drifter","0.066332","129.65","129650000","False"
"drak_caterpillar_shipshowdown","Drake Caterpillar 2949 Best In Show Edition","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Fissure_SCItem","Fissure","0.070196","122.51","122510000","False"
"drak_caterpillar_shipshowdown","Drake Caterpillar 2949 Best In Show Edition","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Impulse_SCItem","Impulse","0.074704","115.12","115120000","False"
"drak_caterpillar_shipshowdown","Drake Caterpillar 2949 Best In Show Edition","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_WETK_S03_Pontes_SCItem","Pontes","0.12236","70.28","70280000","True"
"drak_caterpillar_shipshowdown","Drake Caterpillar 2949 Best In Show Edition","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_WETK_S03_Balandin_SCItem","Balandin","0.13524","63.59","63590000","False"
"drak_caterpillar_shipshowdown","Drake Caterpillar 2949 Best In Show Edition","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_WETK_S03_TS2_SCItem","TS-2","0.14168","60.7","60700000","False"
"drak_caterpillar_shipshowdown","Drake Caterpillar 2949 Best In Show Edition","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_S03_Template","","1","8.6","8600000","False"
"drak_caterpillar_unmanned_ninetails","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_JUST_S03_Agni_SCItem","Agni","0.036064","238.46","238460000","False"
"drak_caterpillar_unmanned_ninetails","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_JUST_S03_Kama_SCItem","Kama","0.03864","222.57","222570000","False"
"drak_caterpillar_unmanned_ninetails","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_JUST_S03_Vesta_SCItem","Vesta","0.039928","215.39","215390000","False"
"drak_caterpillar_unmanned_ninetails","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Erebos_SCItem","Erebos","0.049588","173.43","173430000","False"
"drak_caterpillar_unmanned_ninetails","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Echo_SCItem","Echo","0.049588","173.43","173430000","False"
"drak_caterpillar_unmanned_ninetails","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Tyche_SCItem","Tyche","0.054096","158.98","158980000","False"
"drak_caterpillar_unmanned_ninetails","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Metis_SCItem","Metis","0.059892","143.59","143590000","False"
"drak_caterpillar_unmanned_ninetails","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_TARS_S03_Ranger_SCItem","Ranger","0.06118","140.57","140570000","False"
"drak_caterpillar_unmanned_ninetails","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_TARS_S03_Wanderer_SCItem","Wanderer","0.0644","133.54","133540000","False"
"drak_caterpillar_unmanned_ninetails","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_TARS_S03_Drifter_SCItem","Drifter","0.066332","129.65","129650000","False"
"drak_caterpillar_unmanned_ninetails","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Fissure_SCItem","Fissure","0.070196","122.51","122510000","False"
"drak_caterpillar_unmanned_ninetails","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Impulse_SCItem","Impulse","0.074704","115.12","115120000","False"
"drak_caterpillar_unmanned_ninetails","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_WETK_S03_Pontes_SCItem","Pontes","0.12236","70.28","70280000","True"
"drak_caterpillar_unmanned_ninetails","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_WETK_S03_Balandin_SCItem","Balandin","0.13524","63.59","63590000","False"
"drak_caterpillar_unmanned_ninetails","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_WETK_S03_TS2_SCItem","TS-2","0.14168","60.7","60700000","False"
"drak_caterpillar_unmanned_ninetails","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_S03_Template","","1","8.6","8600000","False"
"drak_caterpillar_unmanned_salvage","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_JUST_S03_Agni_SCItem","Agni","0.036064","238.46","238460000","False"
"drak_caterpillar_unmanned_salvage","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_JUST_S03_Kama_SCItem","Kama","0.03864","222.57","222570000","False"
"drak_caterpillar_unmanned_salvage","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_JUST_S03_Vesta_SCItem","Vesta","0.039928","215.39","215390000","False"
"drak_caterpillar_unmanned_salvage","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Erebos_SCItem","Erebos","0.049588","173.43","173430000","False"
"drak_caterpillar_unmanned_salvage","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_ARCC_S03_Echo_SCItem","Echo","0.049588","173.43","173430000","False"
"drak_caterpillar_unmanned_salvage","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Tyche_SCItem","Tyche","0.054096","158.98","158980000","False"
"drak_caterpillar_unmanned_salvage","Drake Caterpillar","False","3","8.6","QDRV_WETK_S03_Pontes_SCItem","QDRV_RSI_S03_Metis_SCItem","Metis","0.059892","143.59","143590000","False"
