"blueprint","item_name","item_key","category","process","tier","craftTimeSec","slot","resource","scu","minQuality","quantityMultiplier","modifierCount","optional"
"BP_CRAFT_POWR_AMRS_S03_SmartGen_SCItem","SmartGen","powr_amrs_s03_smartgen_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1680","Voltage Regulator","Laranite","1.7","1",,"1","False"
"BP_CRAFT_POWR_AMRS_S03_SuperDrive_SCItem","SuperDrive","powr_amrs_s03_superdrive_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1740","Shell","Borase","4.3","1",,"1","False"
"BP_CRAFT_POWR_AMRS_S03_SuperDrive_SCItem","SuperDrive","powr_amrs_s03_superdrive_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1740","Stator Cores","Taranite","3","1",,"1","False"
"BP_CRAFT_POWR_AMRS_S03_SuperDrive_SCItem","SuperDrive","powr_amrs_s03_superdrive_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1740","Voltage Regulator","Laranite","1.7","1",,"1","False"
"BP_CRAFT_POWR_JUST_S00_Defiant_SCItem","Defiant","powr_just_s00_defiant_scitem","VehicleComponentS0","CraftingProcess_Creation","0","570","Shell","Borase","0.1","1",,"1","False"
"BP_CRAFT_POWR_JUST_S00_Defiant_SCItem","Defiant","powr_just_s00_defiant_scitem","VehicleComponentS0","CraftingProcess_Creation","0","570","Stator Cores","Taranite","0.07","1",,"1","False"
"BP_CRAFT_POWR_JUST_S00_Defiant_SCItem","Defiant","powr_just_s00_defiant_scitem","VehicleComponentS0","CraftingProcess_Creation","0","570","Voltage Regulator","Laranite","0.04","1",,"1","False"
"BP_CRAFT_POWR_JUST_S00_Jennet_SCItem","Jennet","powr_just_s00_jennet_scitem","VehicleComponentS0","CraftingProcess_Creation","0","480","Shell","Torite","0.1","1",,"1","False"
"BP_CRAFT_POWR_JUST_S00_Jennet_SCItem","Jennet","powr_just_s00_jennet_scitem","VehicleComponentS0","CraftingProcess_Creation","0","480","Stator Cores","Laranite","0.07","1",,"1","False"
"BP_CRAFT_POWR_JUST_S00_Jennet_SCItem","Jennet","powr_just_s00_jennet_scitem","VehicleComponentS0","CraftingProcess_Creation","0","480","Voltage Regulator","Silicon","0.04","1",,"1","False"
"BP_CRAFT_POWR_JUST_S00_SteadFast_SCItem","Steadfast","powr_just_s00_steadfast_scitem","VehicleComponentS0","CraftingProcess_Creation","0","540","Shell","Tungsten","0.1","1",,"1","False"
"BP_CRAFT_POWR_JUST_S00_SteadFast_SCItem","Steadfast","powr_just_s00_steadfast_scitem","VehicleComponentS0","CraftingProcess_Creation","0","540","Stator Cores","Laranite","0.07","1",,"1","False"
"BP_CRAFT_POWR_JUST_S00_SteadFast_SCItem","Steadfast","powr_just_s00_steadfast_scitem","VehicleComponentS0","CraftingProcess_Creation","0","540","Voltage Regulator","Laranite","0.04","1",,"1","False"
"BP_CRAFT_POWR_JUST_S01_Breton_SCItem","Breton","powr_just_s01_breton_scitem","VehicleComponentS1","CraftingProcess_Creation","0","840","Shell","Riccite","0.35","1",,"1","False"
"BP_CRAFT_POWR_JUST_S01_Breton_SCItem","Breton","powr_just_s01_breton_scitem","VehicleComponentS1","CraftingProcess_Creation","0","840","Stator Cores","Riccite","0.24","1",,"1","False"
"BP_CRAFT_POWR_JUST_S01_Breton_SCItem","Breton","powr_just_s01_breton_scitem","VehicleComponentS1","CraftingProcess_Creation","0","840","Voltage Regulator","Laranite","0.14","1",,"1","False"
"BP_CRAFT_POWR_JUST_S01_Endurance_SCItem","Defiant","powr_just_s00_defiant_scitem","VehicleComponentS1","CraftingProcess_Creation","0","810","Shell","Borase","0.35","1",,"1","False"
"BP_CRAFT_POWR_JUST_S01_Endurance_SCItem","Defiant","powr_just_s00_defiant_scitem","VehicleComponentS1","CraftingProcess_Creation","0","810","Stator Cores","Taranite","0.24","1",,"1","False"
"BP_CRAFT_POWR_JUST_S01_Endurance_SCItem","Defiant","powr_just_s00_defiant_scitem","VehicleComponentS1","CraftingProcess_Creation","0","810","Voltage Regulator","Laranite","0.14","1",,"1","False"
"BP_CRAFT_POWR_JUST_S01_Fortitude_SCItem","Fortitude","powr_just_s01_fortitude_scitem","VehicleComponentS1","CraftingProcess_Creation","0","780","Shell","Tungsten","0.35","1",,"1","False"
"BP_CRAFT_POWR_JUST_S01_Fortitude_SCItem","Fortitude","powr_just_s01_fortitude_scitem","VehicleComponentS1","CraftingProcess_Creation","0","780","Stator Cores","Laranite","0.24","1",,"1","False"
"BP_CRAFT_POWR_JUST_S01_Fortitude_SCItem","Fortitude","powr_just_s01_fortitude_scitem","VehicleComponentS1","CraftingProcess_Creation","0","780","Voltage Regulator","Laranite","0.14","1",,"1","False"
"BP_CRAFT_POWR_JUST_S01_Roughneck_SCItem","Roughneck","powr_just_s01_roughneck_scitem","VehicleComponentS1","CraftingProcess_Creation","0","720","Shell","Torite","0.35","1",,"1","False"
"BP_CRAFT_POWR_JUST_S01_Roughneck_SCItem","Roughneck","powr_just_s01_roughneck_scitem","VehicleComponentS1","CraftingProcess_Creation","0","720","Stator Cores","Laranite","0.24","1",,"1","False"
"BP_CRAFT_POWR_JUST_S01_Roughneck_SCItem","Roughneck","powr_just_s01_roughneck_scitem","VehicleComponentS1","CraftingProcess_Creation","0","720","Voltage Regulator","Silicon","0.14","1",,"1","False"
"BP_CRAFT_POWR_JUST_S02_Diligence_SCItem","Diligence","powr_just_s02_diligence_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1140","Shell","Tungsten","1.22","1",,"1","False"
"BP_CRAFT_POWR_JUST_S02_Diligence_SCItem","Diligence","powr_just_s02_diligence_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1140","Stator Cores","Laranite","0.85","1",,"1","False"
"BP_CRAFT_POWR_JUST_S02_Diligence_SCItem","Diligence","powr_just_s02_diligence_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1140","Voltage Regulator","Laranite","0.5","1",,"1","False"
"BP_CRAFT_POWR_JUST_S02_Genoa_SCItem","Genoa","powr_just_s02_genoa_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1200","Shell","Riccite","1.22","1",,"1","False"
"BP_CRAFT_POWR_JUST_S02_Genoa_SCItem","Genoa","powr_just_s02_genoa_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1200","Stator Cores","Riccite","0.85","1",,"1","False"
"BP_CRAFT_POWR_JUST_S02_Genoa_SCItem","Genoa","powr_just_s02_genoa_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1200","Voltage Regulator","Laranite","0.5","1",,"1","False"
"BP_CRAFT_POWR_JUST_S02_Sedulity_SCItem","Sedulity","powr_just_s02_sedulity_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1170","Shell","Borase","1.22","1",,"1","False"
"BP_CRAFT_POWR_JUST_S02_Sedulity_SCItem","Sedulity","powr_just_s02_sedulity_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1170","Stator Cores","Taranite","0.85","1",,"1","False"
"BP_CRAFT_POWR_JUST_S02_Sedulity_SCItem","Sedulity","powr_just_s02_sedulity_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1170","Voltage Regulator","Laranite","0.5","1",,"1","False"
"BP_CRAFT_POWR_JUST_S02_Trommel_SCItem","Trommel","powr_just_s02_trommel_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1080","Shell","Torite","1.22","1",,"1","False"
"BP_CRAFT_POWR_JUST_S02_Trommel_SCItem","Trommel","powr_just_s02_trommel_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1080","Stator Cores","Laranite","0.85","1",,"1","False"
"BP_CRAFT_POWR_JUST_S02_Trommel_SCItem","Trommel","powr_just_s02_trommel_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1080","Voltage Regulator","Silicon","0.5","1",,"1","False"
"BP_CRAFT_POWR_JUST_S03_Durango_SCItem","Durango","powr_just_s03_durango_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1740","Shell","Riccite","4.3","1",,"1","False"
"BP_CRAFT_POWR_JUST_S03_Durango_SCItem","Durango","powr_just_s03_durango_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1740","Stator Cores","Riccite","3","1",,"1","False"
"BP_CRAFT_POWR_JUST_S03_Durango_SCItem","Durango","powr_just_s03_durango_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1740","Voltage Regulator","Laranite","1.7","1",,"1","False"
"BP_CRAFT_POWR_JUST_S03_Ginzel_SCItem","Ginzel","powr_just_s03_ginzel_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1680","Shell","Tungsten","4.3","1",,"1","False"
"BP_CRAFT_POWR_JUST_S03_Ginzel_SCItem","Ginzel","powr_just_s03_ginzel_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1680","Stator Cores","Laranite","3","1",,"1","False"
"BP_CRAFT_POWR_JUST_S03_Ginzel_SCItem","Ginzel","powr_just_s03_ginzel_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1680","Voltage Regulator","Laranite","1.7","1",,"1","False"
"BP_CRAFT_POWR_JUST_S03_Reliance_SCItem","Reliance","powr_just_s03_reliance_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1710","Shell","Borase","4.3","1",,"1","False"
"BP_CRAFT_POWR_JUST_S03_Reliance_SCItem","Reliance","powr_just_s03_reliance_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1710","Stator Cores","Taranite","3","1",,"1","False"
"BP_CRAFT_POWR_JUST_S03_Reliance_SCItem","Reliance","powr_just_s03_reliance_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1710","Voltage Regulator","Laranite","1.7","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S00_DuraJet_SCItem","DuraJet","powr_lplt_s00_durajet_scitem","VehicleComponentS0","CraftingProcess_Creation","0","420","Shell","Tin","0.1","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S00_DuraJet_SCItem","DuraJet","powr_lplt_s00_durajet_scitem","VehicleComponentS0","CraftingProcess_Creation","0","420","Stator Cores","Silicon","0.07","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S00_DuraJet_SCItem","DuraJet","powr_lplt_s00_durajet_scitem","VehicleComponentS0","CraftingProcess_Creation","0","420","Voltage Regulator","Silicon","0.04","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S00_IonWave_SCItem","IonWave","powr_lplt_s00_ionwave_scitem","VehicleComponentS0","CraftingProcess_Creation","0","510","Shell","Torite","0.1","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S00_IonWave_SCItem","IonWave","powr_lplt_s00_ionwave_scitem","VehicleComponentS0","CraftingProcess_Creation","0","510","Stator Cores","Laranite","0.07","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S00_IonWave_SCItem","IonWave","powr_lplt_s00_ionwave_scitem","VehicleComponentS0","CraftingProcess_Creation","0","510","Voltage Regulator","Silicon","0.04","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S00_Radix_SCItem","Radix","powr_lplt_s00_radix_scitem","VehicleComponentS0","CraftingProcess_Creation","0","480","Shell","Iron","0.1","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S00_Radix_SCItem","Radix","powr_lplt_s00_radix_scitem","VehicleComponentS0","CraftingProcess_Creation","0","480","Stator Cores","Silicon","0.07","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S00_Radix_SCItem","Radix","powr_lplt_s00_radix_scitem","VehicleComponentS0","CraftingProcess_Creation","0","480","Voltage Regulator","Silicon","0.04","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S01_IonBurst_SCItem","IonBurst","powr_lplt_s01_ionburst_scitem","VehicleComponentS1","CraftingProcess_Creation","0","750","Shell","Torite","0.35","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S01_IonBurst_SCItem","IonBurst","powr_lplt_s01_ionburst_scitem","VehicleComponentS1","CraftingProcess_Creation","0","750","Stator Cores","Laranite","0.24","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S01_IonBurst_SCItem","IonBurst","powr_lplt_s01_ionburst_scitem","VehicleComponentS1","CraftingProcess_Creation","0","750","Voltage Regulator","Silicon","0.14","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S01_PowerBolt_SCItem","PowerBolt","powr_lplt_s01_powerbolt_scitem","VehicleComponentS1","CraftingProcess_Creation","0","720","Shell","Iron","0.35","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S01_PowerBolt_SCItem","PowerBolt","powr_lplt_s01_powerbolt_scitem","VehicleComponentS1","CraftingProcess_Creation","0","720","Stator Cores","Silicon","0.24","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S01_PowerBolt_SCItem","PowerBolt","powr_lplt_s01_powerbolt_scitem","VehicleComponentS1","CraftingProcess_Creation","0","720","Voltage Regulator","Silicon","0.14","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S01_ZapJet_SCItem","ZapJet","powr_lplt_s01_zapjet_scitem","VehicleComponentS1","CraftingProcess_Creation","0","660","Shell","Tin","0.35","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S01_ZapJet_SCItem","ZapJet","powr_lplt_s01_zapjet_scitem","VehicleComponentS1","CraftingProcess_Creation","0","660","Stator Cores","Silicon","0.24","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S01_ZapJet_SCItem","ZapJet","powr_lplt_s01_zapjet_scitem","VehicleComponentS1","CraftingProcess_Creation","0","660","Voltage Regulator","Silicon","0.14","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S02_FullForce_SCItem","FullForce","powr_lplt_s02_fullforce_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1080","Shell","Iron","1.22","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S02_FullForce_SCItem","FullForce","powr_lplt_s02_fullforce_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1080","Stator Cores","Silicon","0.85","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S02_FullForce_SCItem","FullForce","powr_lplt_s02_fullforce_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1080","Voltage Regulator","Silicon","0.5","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S02_IonSurge_SCItem","IonSurge","powr_lplt_s02_ionsurge_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1110","Shell","Torite","1.22","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S02_IonSurge_SCItem","IonSurge","powr_lplt_s02_ionsurge_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1110","Stator Cores","Laranite","0.85","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S02_IonSurge_SCItem","IonSurge","powr_lplt_s02_ionsurge_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1110","Voltage Regulator","Silicon","0.5","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S02_SparkJet_SCItem","SparkJet","powr_lplt_s02_sparkjet_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1020","Shell","Tin","1.22","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S02_SparkJet_SCItem","SparkJet","powr_lplt_s02_sparkjet_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1020","Stator Cores","Silicon","0.85","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S02_SparkJet_SCItem","SparkJet","powr_lplt_s02_sparkjet_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1020","Voltage Regulator","Silicon","0.5","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S03_FullForcePro_SCItem","FullForce Pro","powr_lplt_s03_fullforcepro_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1620","Shell","Iron","4.3","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S03_FullForcePro_SCItem","FullForce Pro","powr_lplt_s03_fullforcepro_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1620","Stator Cores","Silicon","3","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S03_FullForcePro_SCItem","FullForce Pro","powr_lplt_s03_fullforcepro_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1620","Voltage Regulator","Silicon","1.7","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S03_IonSurgePro_SCItem","IonSurge Pro","powr_lplt_s03_ionsurgepro_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1650","Shell","Torite","4.3","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S03_IonSurgePro_SCItem","IonSurge Pro","powr_lplt_s03_ionsurgepro_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1650","Stator Cores","Laranite","3","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S03_IonSurgePro_SCItem","IonSurge Pro","powr_lplt_s03_ionsurgepro_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1650","Voltage Regulator","Silicon","1.7","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S03_SparkJetPro_SCItem","SparkJet Pro","powr_lplt_s03_sparkjetpro_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1560","Shell","Tin","4.3","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S03_SparkJetPro_SCItem","SparkJet Pro","powr_lplt_s03_sparkjetpro_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1560","Stator Cores","Silicon","3","1",,"1","False"
"BP_CRAFT_POWR_LPLT_S03_SparkJetPro_SCItem","SparkJet Pro","powr_lplt_s03_sparkjetpro_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1560","Voltage Regulator","Silicon","1.7","1",,"1","False"
"BP_CRAFT_POWR_ORIG_S04_890J_SCItem","Stellate","powr_orig_s04_890j_scitem","VehicleComponentS4","CraftingProcess_Creation","0","2460","Shell","Borase","15","1",,"1","False"
"BP_CRAFT_POWR_ORIG_S04_890J_SCItem","Stellate","powr_orig_s04_890j_scitem","VehicleComponentS4","CraftingProcess_Creation","0","2460","Stator Cores","Bexalite","10.5","1",,"1","False"
"BP_CRAFT_POWR_ORIG_S04_890J_SCItem","Stellate","powr_orig_s04_890j_scitem","VehicleComponentS4","CraftingProcess_Creation","0","2460","Voltage Regulator","Laranite","6","1",,"1","False"
"BP_CRAFT_POWR_RSI_S04_Polaris_SCItem","Stellate","powr_rsi_s04_polaris_scitem","VehicleComponentS4","CraftingProcess_Creation","0","2460","Shell","Borase","15","1",,"1","False"
"BP_CRAFT_POWR_RSI_S04_Polaris_SCItem","Stellate","powr_rsi_s04_polaris_scitem","VehicleComponentS4","CraftingProcess_Creation","0","2460","Stator Cores","Bexalite","10.5","1",,"1","False"
"BP_CRAFT_POWR_RSI_S04_Polaris_SCItem","Stellate","powr_rsi_s04_polaris_scitem","VehicleComponentS4","CraftingProcess_Creation","0","2460","Voltage Regulator","Laranite","6","1",,"1","False"
"BP_CRAFT_POWR_SASU_S01_LightBlossom_SCItem","LightBlossom","powr_sasu_s01_lightblossom_scitem","VehicleComponentS1","CraftingProcess_Creation","0","720","Shell","Iron","0.35","1",,"1","False"
"BP_CRAFT_POWR_SASU_S01_LightBlossom_SCItem","LightBlossom","powr_sasu_s01_lightblossom_scitem","VehicleComponentS1","CraftingProcess_Creation","0","720","Stator Cores","Silicon","0.24","1",,"1","False"
"BP_CRAFT_POWR_SASU_S01_LightBlossom_SCItem","LightBlossom","powr_sasu_s01_lightblossom_scitem","VehicleComponentS1","CraftingProcess_Creation","0","720","Voltage Regulator","Silicon","0.14","1",,"1","False"
"BP_CRAFT_POWR_SASU_S01_MagnaBloom_SCItem","MagnaBloom","powr_sasu_s01_magnabloom_scitem","VehicleComponentS1","CraftingProcess_Creation","0","750","Shell","Torite","0.35","1",,"1","False"
"BP_CRAFT_POWR_SASU_S01_MagnaBloom_SCItem","MagnaBloom","powr_sasu_s01_magnabloom_scitem","VehicleComponentS1","CraftingProcess_Creation","0","750","Stator Cores","Laranite","0.24","1",,"1","False"
"BP_CRAFT_POWR_SASU_S01_MagnaBloom_SCItem","MagnaBloom","powr_sasu_s01_magnabloom_scitem","VehicleComponentS1","CraftingProcess_Creation","0","750","Voltage Regulator","Silicon","0.14","1",,"1","False"
"BP_CRAFT_POWR_SASU_S01_WhiteRose_SCItem","Defiant","powr_just_s00_defiant_scitem","VehicleComponentS1","CraftingProcess_Creation","0","780","Shell","Borase","0.35","1",,"1","False"
"BP_CRAFT_POWR_SASU_S01_WhiteRose_SCItem","Defiant","powr_just_s00_defiant_scitem","VehicleComponentS1","CraftingProcess_Creation","0","780","Stator Cores","Bexalite","0.24","1",,"1","False"
"BP_CRAFT_POWR_SASU_S01_WhiteRose_SCItem","Defiant","powr_just_s00_defiant_scitem","VehicleComponentS1","CraftingProcess_Creation","0","780","Voltage Regulator","Laranite","0.14","1",,"1","False"
"BP_CRAFT_POWR_SASU_S02_DayBreak_SCItem","FullForce","powr_lplt_s02_fullforce_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1080","Shell","Iron","1.22","1",,"1","False"
"BP_CRAFT_POWR_SASU_S02_DayBreak_SCItem","FullForce","powr_lplt_s02_fullforce_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1080","Stator Cores","Silicon","0.85","1",,"1","False"
"BP_CRAFT_POWR_SASU_S02_DayBreak_SCItem","FullForce","powr_lplt_s02_fullforce_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1080","Voltage Regulator","Silicon","0.5","1",,"1","False"
"BP_CRAFT_POWR_SASU_S02_Lotus_SCItem","Lotus","powr_sasu_s02_lotus_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1140","Shell","Borase","1.22","1",,"1","False"
"BP_CRAFT_POWR_SASU_S02_Lotus_SCItem","Lotus","powr_sasu_s02_lotus_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1140","Stator Cores","Bexalite","0.85","1",,"1","False"
"BP_CRAFT_POWR_SASU_S02_Lotus_SCItem","Lotus","powr_sasu_s02_lotus_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1140","Voltage Regulator","Laranite","0.5","1",,"1","False"
"BP_CRAFT_POWR_SASU_S02_Radiance_SCItem","Radiance","powr_sasu_s02_radiance_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1110","Shell","Torite","1.22","1",,"1","False"
"BP_CRAFT_POWR_SASU_S02_Radiance_SCItem","Radiance","powr_sasu_s02_radiance_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1110","Stator Cores","Laranite","0.85","1",,"1","False"
"BP_CRAFT_POWR_SASU_S02_Radiance_SCItem","Radiance","powr_sasu_s02_radiance_scitem","VehicleComponentS2","CraftingProcess_Creation","0","1110","Voltage Regulator","Silicon","0.5","1",,"1","False"
"BP_CRAFT_POWR_SASU_S03_Celestial_SCItem","Celestial","powr_sasu_s03_celestial_scitem","VehicleComponentS3","CraftingProcess_Creation","0","1650","Shell","Torite","4.3","1",,"1","False"
